64.25219417886717,-11.143084039420184,-0.19356111306169443,1.8447825192971783
65.14036877852888,-14.670536063996037,-0.2566916461294634,2.223149362503757
66.39736678961262,-20.18471118323064,-0.3433162607865383,2.897099950119311
67.71936890951064,-24.517696141589518,-0.4558160908792862,3.5525506792242734
69.32615393693989,-29.880611625554323,-0.5915998260584915,4.521530300142632
71.23455430797783,-35.61096778203364,-0.7548397635880175,5.796015924341217
74.13607162029406,-41.178502954239924,-0.9472729807173454,8.14285243602633
77.53313078355349,-46.164705895543285,-1.1655754534915994,10.9227033343385
81.41063948722966,-51.724793458495334,-1.4100263730658873,14.179768158813085
85.16866821616496,-57.22773705346198,-1.6824066865914875,17.384184201343615
88.63465012416782,-62.44441308858776,-1.9822697405545877,20.396522090291604
91.18439276921069,-66.3081090034432,-2.304485054998582,22.584446624340828
92.72138977212201,-68.58870736479979,-2.641767750357539,23.816212234679885
94.05438372430673,-70.60806270770382,-2.9897080843357924,24.886832135901866
95.22220411963985,-72.41119953892705,-3.3472378342260427,25.82386656092535
96.41443494254672,-74.30920277914838,-3.7142443990855627,26.813829299713817
97.48816558345852,-76.0443060313461,-4.090239269657252,27.7025011614954
98.30851179728192,-77.37102596070349,-4.473249407348044,28.343643561050907
98.54186479029703,-77.69430747620409,-4.860117315137911,28.382077489384532
98.80359946911229,-78.07846311206106,-5.250065541151628,28.455750540686413
99.3098228617631,-78.90192267359448,-5.643805130362754,28.791071184611706
100.3755566176894,-80.7256141011447,-6.043521577440456,29.723154314797135
101.78260205378683,-83.16440503883022,-6.452874826749494,31.019799968305044
103.46760067731094,-86.10258945679024,-6.876997873913598,32.60964042820736
104.55937350123307,-87.99611317355892,-7.313861924569405,33.5685773310787
105.17781657580909,-89.05321550527454,-7.75654203931474,34.0241395834125
104.97943797957019,-88.64417848705317,-8.19951557258619,33.60135032761088
104.32095839011143,-87.3492460146438,-8.638714373378573,32.6494617123227
103.74089762444112,-86.06631804677328,-9.071524785244923,31.70740683363696
102.82688789203341,-83.74223689755792,-9.496004885159637,30.14529852789663
102.45116158555837,-81.54401486995884,-9.908998634311702,28.663576898719374
102.71810378520009,-78.89451430968633,-10.310988976247572,26.916926144933278
103.28882335269158,-77.63360168534976,-10.70352245669551,26.00600178291818
103.88896130199673,-76.63342174500629,-11.08886153272972,25.254725825360946
104.54979072845394,-76.04537053774247,-11.469984572770386,24.752229824654716
105.23300354265723,-75.63273840948376,-11.847579938162268,24.356619109481084
105.9790796134977,-75.61714621539667,-12.223402618825874,24.19910454074461
106.73910905899403,-75.66569319707476,-12.600852567110898,24.079593030033557
107.57905198713422,-76.1676893302903,-12.980464189973219,24.229436379869234
108.21729121916712,-75.46051194111296,-13.359904831799074,23.66090655790791
108.6039266529871,-73.29253304003548,-13.73397477440507,22.23473923155407
108.76688533129486,-69.87163883925788,-14.094607237038169,20.111042077675663
108.84698110540326,-65.99491717202011,-14.432225825996479,17.86427219973579
108.82512621823349,-60.74138038459023,-14.746082014375835,15.431946578229146
109.02921790973033,-53.89810875416655,-15.038185447706105,13.969418516854464
109.38591390853787,-46.993687218165526,-15.307540635810417,13.222285584770466
109.84250887021118,-43.81677617818269,-15.550114608063708,13.032604245359344
110.18388269362285,-38.21102768032828,-15.758836913392722,12.685623757384871
110.34219120195534,-27.299814863308182,-15.921850412080593,12.028153624273964
110.37714157896156,-16.560752354412646,-16.022752220328496,11.396312236419172
110.39537779212375,-10.228038230945659,-16.080717982627878,11.026811543711531
110.38364232207518,-5.344663490743979,-16.11387491019512,10.73640214541384
110.34542834456082,-0.9717579050371365,-16.131580527442544,10.467390268480576
110.27523030130243,3.1662630188685332,-16.13442267197844,10.19573507469524
110.07471707739805,11.293838365898822,-16.114219494607028,9.632173536894804
109.82617170440129,17.01996862977639,-16.054135684220636,9.196331551354323
109.50369652737957,22.13809711642259,-15.957907766716238,8.76790616080583
108.8546530569729,32.807984323703934,-15.82305061943258,7.467092556218352
107.80262292547823,42.98748033290243,-15.638316260995682,5.121337827395793
106.70505488930013,49.523773513539126,-15.408062151877532,3.0073308965587064
105.51594010691956,50.374517949114676,-15.152251194396065,0.9344642851619349
104.55202400851456,48.25322087341499,-14.905282627558648,-0.27974318414981536
103.04005362020904,40.48422044894189,-14.689690828579575,-2.3451157186504
100.63920365054926,32.92685843037754,-14.505832431515778,-4.302050590721352
95.91017025096536,26.03817962253213,-14.349680926781025,-6.070946548488052
93.93489432718613,24.317549624736706,-14.213664487576688,-6.469300885585735
95.49409144661216,25.748992464913524,-14.086665969891728,-6.020786877970116
97.30073807188246,28.00265602305645,-13.954029297284768,-5.351106702549878
99.13669619455496,31.706007659031123,-13.803362920032571,-4.285283731786323
99.90667634087738,34.6977211300448,-13.635767050306345,-3.3955118502633557
100.41915168294844,38.24589222190368,-13.45440199973433,-2.334493433689472
100.404565970291,40.145690182044696,-13.262038711287222,-1.705133585740898
100.26738144645198,41.69143272904014,-13.06105875927817,-1.15753102294083
99.9696402818023,42.36820852392597,-12.85345434936278,-0.8586506597858647
99.66983421035441,43.0591479767835,-12.640828318539121,-0.5198724114339875
